,title,rate,description
244,반지의 제왕 - 반지 원정대(HD),9.3,시간 공간 없다 까마득하다 옛날 전지전능하다 능력 보유 위대하다 신들 엘프 난쟁이 그리고 인간 종족 자신 번째 세계 창조 하다 평화롭다 하다 많다 세월 지나다 오랜 동안 악의 동화 되다 사우론 절대 악의 빌어 다른 신들 대항 하다 창조 하다 놓다 모든 세계 자신 으로 만들다 계략 세우다 되다 그러나 사우론 계약 되다 나머지 신들 타락하다 사우론 신의 세계 에서 추방 하다 모든 세력 잃다 되다 사우론 인간 세상 나타나다 어리석다 인간 유혹 하다 위대하다 신들 에게 도전 하다 만들다 거의 잃다 사우론 인간 세계 존재 하다 전설 마법 반지 소문 듣다 되다 반지 지배 하다 위해 자신 남다 모든 번째 절대 반지 만들다 신들 위협 하다 하지만 사우론 절대반지 잃어버리다 되다 사우론 인간 어르다 행동 분노하다 위대하다 신들 인간 세계 엄청나다 재앙 내리다 결국 인간 죽음 맞이 하다 되어다 마찬가지 암흑 제왕 사우론 역사 으로 사라지다 다시다 모습 나타내다 하다 그로 부터 오랜 세월 또다시 흐르다 악의 군주 사우론 신들 전쟁 아주 멀다 옛날 이야기 되어다 번째 세계 다음 찾아오다 중간 세계 에서도 미약 나마 절대반지 여전하다 존재 하다 되다 그렇다 어느 호빗 이라 불리다 난쟁이 종족 빌다 보다 여행 우연히 낡다 금반지 하나 얻다 되다 반지 소유 하고 있다 사람 모습 가다 또한 두운 에서도 환하다 있다 주다 마법 되다 빌다 보다 반지 가지 자신 마을 에서 유용하다 도구로 사용 신기하다 재미있다 반지 암흑 제왕 사우론 만들다 절대 전혀 한편 오랜 동안 암흑 세계 숨다 지내다 자신 조금씩 키우다 나가다 사우론 머더 검다 에서 세계 사방 으로 자신 권능 넓히다 나가다 중간 세계 있다 인간 엘프 호빗족 억압 하다 나가다 또한 신들 과의 전쟁 에서 잃어버리다 반지 끌다 모으다 성공하다 사우론 반지 지배 하다 세상 지배 하다 있다 해주다 절대반지 찾다 만을 기다리다 되다 세월 흘러가다 생일 맞다 빌다 보다 결국 자신 갖다 있다 반지 절대 되다 소문 사우론 에도 들어가다 되다 결국 빌다 보다 자신 젊다 조카 프로도 에게 사실 알다 자유 종족 이라 불리다 엘프 인간 난쟁이 반지 사우론 들어가다 그것 파괴 하다 결정 하다 하지만 절대 반지 영원하다 제거 하다 있다 유일하다 방법 반지 만들어지다 운명 불의 용암 그것 던지다 넣다 뿐이다 게다가 불의 사우론 은둔 하다 있다 중심부 위치 하고 있다 결국 미력 하고 작다 존재 이지만 전세계 운명 안다 되다 프로도 친구 절대반지 파괴 하다 있다 불의 으로 모험 떠나다 하지만 사우론 마수 반지 사자 추적 하다 조금씩 위협 하다 불의 으로 여행 떠나다 프로도 일행 에는 강인하다 인간 종족 마법 가지다 엘프 난쟁이 으로 이루어지다 북쪽 원정 대가 있다 보호 하다 주다
245,시스터 액트,9.3,리노 카지노 에서 삼류 가수 하다 들다 로리스 우연히 암흑가 거물 빈스 범죄 현장 목격 하다 잡히다 하다 당장 비틀리다 꾀꼬리 순간 부터 쫓기다 신세 되다 경찰 신고 들다 로리스 증인 되다 약속 하고 보호 받다 경찰 에서는 누구 상상 하다 없다 외부 단절 되다 수녀원 들다 로리스 숨다 하지만 들다 로리스 이렇게 답답하다 에서 지내다 차라리 에서 쫓기다 맞다 훨씬 속편 심정 이다 결국 엄격하다 없다 원장 수녀 감시 아래 들다 로리스 은신 이라기 보다는 화소 들어오다 심정 으로 매일 매일 말썽 으로 채우다 있다 어느 그녀 성가대 지휘봉 넘기다 결국 성가대 수녀원 전체 아니다 카톨릭 전체 바뀌다 운명 이르다
246,반지의 제왕 - 반지 원정대_(확장판)(확장판 HD),9.3,시간 공간 없다 까마득하다 옛날 전지전능하다 능력 보유 위대하다 신들 엘프 난쟁이 그리고 인간 종족 자신 번째 세계 창조 하다 평화롭다 하다 많다 세월 지나다 오랜 동안 악의 동화 되다 사우론 절대 악의 빌어 다른 신들 대항 하다 창조 하다 놓다 모든 세계 자신 으로 만들다 계략 세우다 되다 그러나 사우론 계약 되다 나머지 신들 타락하다 사우론 신의 세계 에서 추방 하다 모든 세력 잃다 되다 사우론 인간 세상 나타나다 어리석다 인간 유혹 하다 위대하다 신들 에게 도전 하다 만들다 거의 잃다 사우론 인간 세계 존재 하다 전설 마법 반지 소문 듣다 되다 반지 지배 하다 위해 자신 남다 모든 번째 절대 반지 만들다 신들 위협 하다 하지만 사우론 절대반지 잃어버리다 되다 사우론 인간 어르다 행동 분노하다 위대하다 신들 인간 세계 엄청나다 재앙 내리다 결국 인간 죽음 맞이 하다 되어다 마찬가지 암흑 제왕 사우론 역사 으로 사라지다 다시다 모습 나타내다 하다 그로 부터 오랜 세월 또다시 흐르다 악의 군주 사우론 신들 전쟁 아주 멀다 옛날 이야기 되어다 번째 세계 다음 찾아오다 중간 세계 에서도 미약 나마 절대반지 여전하다 존재 하다 되다 그렇다 어느 호빗 이라 불리다 난쟁이 종족 빌다 보다 여행 우연히 낡다 금반지 하나 얻다 되다 반지 소유 하고 있다 사람 모습 가다 또한 두운 에서도 환하다 있다 주다 마법 되다 빌다 보다 반지 가지 자신 마을 에서 유용하다 도구로 사용 신기하다 재미있다 반지 암흑 제왕 사우론 만들다 절대 전혀 한편 오랜 동안 암흑 세계 숨다 지내다 자신 조금씩 키우다 나가다 사우론 머더 검다 에서 세계 사방 으로 자신 권능 넓히다 나가다 중간 세계 있다 인간 엘프 호빗족 억압 하다 나가다 또한 신들 과의 전쟁 에서 잃어버리다 반지 끌다 모으다 성공하다 사우론 반지 지배 하다 세상 지배 하다 있다 해주다 절대반지 찾다 만을 기다리다 되다 세월 흘러가다 생일 맞다 빌다 보다 결국 자신 갖다 있다 반지 절대 되다 소문 사우론 에도 들어가다 되다 결국 빌다 보다 자신 젊다 조카 프로도 에게 사실 알다 자유 종족 이라 불리다 엘프 인간 난쟁이 반지 사우론 들어가다 그것 파괴 하다 결정 하다 하지만 절대 반지 영원하다 제거 하다 있다 유일하다 방법 반지 만들어지다 운명 불의 용암 그것 던지다 넣다 뿐이다 게다가 불의 사우론 은둔 하다 있다 중심부 위치 하고 있다 결국 미력 하고 작다 존재 이지만 전세계 운명 안다 되다 프로도 친구 절대반지 파괴 하다 있다 불의 으로 모험 떠나다 하지만 사우론 마수 반지 사자 추적 하다 조금씩 위협 하다 불의 으로 여행 떠나다 프로도 일행 에는 강인하다 인간 종족 마법 가지다 엘프 난쟁이 으로 이루어지다 북쪽 원정 대가 있다 보호 하다 주다
247,동방불패,9.3,사부 위선 실망하다 제자 영호 동자 유랑 오르다 교의 무사 임영영 만나다 회포 풀기 하지만 장소 누군가 습격 으로 아수라 장이 되다 혼란 휩싸이다 으로부터 동방불패 술책 듣다 되다 도음 요청 하다 자객 습격 에서 동방불패 해주다 영호 정체 모르다 사랑 빠지다 마침내 계략 빠지다 동방불패 애첩 그로 착각 하고 사랑 나누다 그리고 동방불패 정체 훔치다 보다 되다 임영영 심복 봉황 동방불패 쫓기다 되다 동방불패 부하 이끌다 있다 주막 으로 치다 들어가다
248,서부 전선 이상 없다,9.3,영화 고발 이나 고백 아니다 모험 더욱 아니다 죽음 직면 에게 죽음 모험 아니다 때문 이다 영화 통해 죽음 으로부터 도망치다 하고 전쟁 희생 되다 이야기 하다 하다 대전 진행 되다 있다 무렵 알버트 프란츠 뮬러 베다 전쟁 참전 하다 조국 구하라 하다 교수 연설 감동 받다 혹독하다 훈련 마치다 전선 으로 하다 하지만 전선 배치 되다 베다 전사 하고 프란츠 부상 으로 다리 절단 하다 되다 결국 정신 차리다 평생 불구 살다 한다는 사실 이성 잃다 날뛰다 프란츠 병원 에서 사망 하다 한편 뮬러 프란츠 아끼다 군화 받다 되다 아주 기쁘다 역시 전사 결국 전쟁 에서 전쟁 참상 대해 서서히 깨닫다 시작 그리고 부상 으로 잠시 고향 돌아오다 전쟁 대해 낭만 으로 얘기 하다 사람 보다 낙담하다 한편 자신 전쟁 몰다 넣다 교수 후배 독려 해달라다 부탁 하다 후배 에게 전쟁 에서 알받이 되다 개죽음 이라고 하다 부상 에서 회복 되다 다시 전선 으로 돌아오다 자신 아끼다 상급자 마저 잃다 스포일러 어느 맑은 하늘 심취 하다 맞다 거두다 부전선 이상 없다 이라는 최고 사령부 공식 발표 나오다
249,더스틴 호프만의 세일즈맨의 죽음,9.3,일평생 외판 으로 늙다 고생 하다 윌리 더스틴 호프만 늘다 이제 되어다 기대다 이라곤 좁다 아파트 에서 고생 해오다 아내 린다 케이트 레이드 오다 아들 비프 말코 비치 오다 해피 스티븐 이다 자신 만이 알다 이유 인하다 가출 큰아들 비프 대한 죄책감 가장 으로서의 권위 의식 사이 허물 없다 존재 하다 현실 윌리 인정 하다 하다 않다 한편 해피 전형 자기 본위 생활 방식 추구 하다 젊은이 로서 부친 기대 에서 자유 스럽게 독립 하다 생활 하다 나가다 사회 낙오 되어다 버리다 자기 자신 건달 전락 하다 버리다 크다 아들 자기 멋대로 작다 아들 남겨지다 윌리 과거 대한 강하다 집착 으로 현실 도피 하다 하다
250,환타지아 2000,9.3,운명 테마 선악 대결 음악 교향곡 운명 작곡 루드 비다 베에토벤 감독 소테 헌트 미술 소테 헌트 나비 박쥐 밝다 색채 두운 으로 표현 작품 으로 그림 재료 파스텔 선택 되어다 날다 고래 전설 음악 로마 소나무 작곡 토리노 레스 파기 감독 헨델 토이 미술 고든 울리엄 퍼킨 고래 무리 오로라 초신성 폭발 갑자기 있다 능력 갖다 되어다 겪다 모험 이야기 년대 뉴욕 일상 허쉬 필드 쉬다 만남 음악 랩소디 블루 작곡 조지 거쉬 감독 에릭 골드버그 미술 매킨 골드버그 듀크 늘다 재즈 음악가 꿈꾸다 노동자 고지식하다 아내 에게 벗어나다 싶다 인물 명의 등장인물 나오다 뮤지컬 보다 동화 음악 장난감 병정 작곡 드미트리 쇼스타코비치 감독 헨델 토리 미술 마이클 험프리 안데르센 동화 이야기 토대 만들다 요요 하다 홍학 음악 동물 사육제 작곡 까미유 생상스 감독 에릭 골드버그 미술 매킨 골드버그 친숙하다 않다 홍학 주인공 으로 처음 구상 타조 대신 그리다 넣다 하다 미키 따르다 환상 세계 음악 마법사 도제 작곡 듀커스 감독 제임스 일가 미술 코드 찰스 리피 왈츠 작품 에도 나오다 주인공 미키 마우스 마법사 나오다 펼치다 환상 세계 잃다 도날드 음악 위풍 당당 행진곡 작곡 에드워드 감독 프란시스 레바 미술 다니엘 쿠퍼 미키 라이벌 도나 덕이 나오다 자신 개성 십분 발휘 해내다 부활 피날레 희망 불꽃 음악 불새 연작 버젼 작곡 고르다 스트라빈스키 감독 괴탄 브릿지 브릿지 미술 존스 자연 요정 형태 의인화 되어다 등장 하다 잿더미 변하다 버리다 숲속 다시 생명 기운 불어 넣다 편집
251,허리케인 카터,9.3,미국 뉴저지 페터슨 열한 살의 소년 루빈 커터 흑인 친구 성추행 하다 백인 찌르다 소년원 감금 되다 청춘 소년원 에서 썩힐 없다 결심 루빈 소년원 탈출 하다 육군 공수부대 입대 인생 결심 하고 복싱 전념 하다 프로 되다 루빈 카터 허리케인 이란 별명 얻다 되다 캐나다 프로토 캐나다 환경 운동 모임 청년 함께 살다 흑인 소년 레스 라는 구입 하다 단돈 센트 구입 무려 무고 하다 옥살이 하다 저자 운명 바꾸다 되다 제목 라운드 허리케인 자유 갈구다 감옥 에서 쓸다 원고 으로 출판 되다 이다 허리케인 읽다 감동 받다 레스 라는 허리케인 편지 주다 받다 레스라 통해 허리케인 존재 되다 또한 결백 믿다 되다 환경 운동 청년 허리케인 구명 운동 나서다
252,플립,9.3,건너편 이사 브라 이스 보고 사랑 직감 줄리 줄리 브라 이스 에게 끊임없다 마음 표현 지만 나무 잘리다 막다 위해 시위 하다 남다르다 행동 하다 줄리 모습 이상하다 이다 그렇다 줄리 요리조리 피해 다니다 기르다 어느 줄리 정성 키우다 계란 선물 받다 바로 쓰레기통 버리다 브라 이스 모습 줄리 에게 들키다 말다 브라 이스 화가 줄리 에게 미안하다 느끼다 자꾸 신경 쓰이다 없다 브라 이스 비다 가난하다 화목 가정 에서 현명하다 살아가다 마음 예쁘다 줄리 그렇다 그녀 보다 사랑 확신 하다
253,공동경비구역 JSA,9.3,판문점 공동 경비 구역 돌아오다 않다 다리 초소 에서 북한 초소 신하균 총상 입다 살해 되다 사건 발생 하다 사건 이후 북한 남한 기습 테러 공격 으로 남한 북한 납치 각각 엇갈리다 주장 하다 양국 남북한 실무 협조 스위스 스웨덴 으로 구성 되다 중립국 감독 위원회 책임 사관 기용 하다 수사 착수 하다 극적 으로 합의 하다 중립국 감독 위원회 에서는 책임 사관 으로 쮜리히 법대 출신 한국 스위스인 이며 보단 소령 이영애 파견 하다 태어나다 처음 으로 한국 입국 모두 피의자 인도 거부 관계 당국 협조 태도 수사 초기 부터 어려움 겪다 어렵다 사건 당사자 남한 이수혁 병장 이병헌 북한 경필 중사 송강호 만나다 사건 정황 듣다 되다 서로 상반 되다 진술 만을 반복 하다 수사 점차 미궁 으로 빠져들다 그렇다 사건 최초 목격자 남성 일병 김태우 진술 에서 의혹 느끼다 수사 주변 인물 확대 시키다 나가다 사건 은폐 축소 하다 남북한 상부 조직 음모 극도 혼돈 상태 빠지다 피의자 중립국 감독 위원회 미온 태도 계속 어려움 겪다 되다 시체 부검 증거물 조사 공격 이고 치밀하다 추적 으로 점차 진실 가까이 접근 하다 간다 그렇다 사건 전모 드러나다 두렵다 남성 식이 돌연 투신 자살 시도 하다 사건 계기 상부 조직 아버지 과거 국전 참전 하다 인민군 이다 폭로 하고 중립국 감독 위원회 사주 하다 수사 전권 해임 통보 하다 남한 병사 이수혁 병장 북한 초소 쏘다 최초 목격자 남성 일병 자살 시도 하다 그리고 북한 경필 중사 무엇 숨기 있다 그녀 진실 파헤치다 위해 마지막 시도 감행 하다
